parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4796200047612095,Thu Jul 28 13:37:43 +0800 2022,左脚清零右脚反复,https://weibo.com//u/2306969093,二舅都这么惨了还自立自强，我有什么好抱怨呢？你当然应该抱怨了，应该抱怨二舅这么自立自强咋还活得这么苦？！,2,1
4796200047612095.0,4796504834840083,Fri Jul 29 09:48:50 +0800 2022,赵雨润,https://weibo.com//u/1688781511,哈哈，你看到了真相,0,0
,4796307413929757,Thu Jul 28 20:44:21 +0800 2022,kmtfxr,https://weibo.com//u/7516252202,有二舅就一定有大舅。为什么大舅不赡养老人？为什么作者的母亲不赡养老人？,0,2
4796307413929757.0,4796507654195431,Fri Jul 29 10:00:01 +0800 2022,kmtfxr,https://weibo.com//u/7516252202,回复<a href=/n/赵雨润>@赵雨润</a>:很多东西经不起推敲的,0,0
4796307413929757.0,4796504941003337,Fri Jul 29 09:49:14 +0800 2022,赵雨润,https://weibo.com//u/1688781511,是的，真相很刺痛人心的,0,0
,4796204736580550,Thu Jul 28 13:56:21 +0800 2022,臥龍苓_353,https://weibo.com//u/5547354687,"这些问题应该纳入高考<img alt=""[并不简单]"" title=""[并不简单]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_bingbujiandan_org.png"" />",0,1
4796204736580550.0,4796505019652794,Fri Jul 29 09:49:34 +0800 2022,赵雨润,https://weibo.com//u/1688781511,高考要的是答案，而不是问题,0,0
,4796299721311412,Thu Jul 28 20:13:47 +0800 2022,宋海旭hellen,https://weibo.com//u/1760907864,"/让年轻人参与社会话题和思考/<a href=/n/臥龍苓_353>@臥龍苓_353</a>:这些问题应该纳入高考<img alt=""[并不简单]"" title=""[并不简单]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_bingbujiandan_org.png"" />",0,1
4796299721311412.0,4796505121098261,Fri Jul 29 09:49:58 +0800 2022,赵雨润,https://weibo.com//u/1688781511,是的，只是好多人还说年轻人矫情,0,0
,4796639400957824,Fri Jul 29 18:43:33 +0800 2022,偷着乐第一大善人,https://weibo.com//u/5512001293,"博主，当心给你来个恶意提问<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",0,0
,4796588546068204,Fri Jul 29 15:21:28 +0800 2022,rermens,https://weibo.com//u/6431578288,周吉太多,0,0
,4796363927981729,Fri Jul 29 00:28:55 +0800 2022,阮少华RYAN,https://weibo.com//u/1358968022,//<a href=/n/世说新语日记>@世说新语日记</a>: 不要消费苦难，要消灭苦难//<a href=/n/北马识途>@北马识途</a>://<a href=/n/ICE啤酒>@ICE啤酒</a>://<a href=/n/吴鑫>@吴鑫</a>: 转发微博,0,0
