parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4798072842360374,Tue Aug 02 17:39:32 +0800 2022,听心教育心理咨询,https://weibo.com//u/5597604276,"欢迎互动<img alt=""[羞嗒嗒]"" title=""[羞嗒嗒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/df/lxhxiudada_org.gif"" />",0,0
