parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4796289231881816,Thu Jul 28 19:32:06 +0800 2022,皮呀皮咩,https://weibo.com//u/1881574587,不过说实在的，生活在底层大家都各有各的苦，只不过有些人讲出来了，有些人没有。而且随意揣测说什么她为了点钱委身残疾人，又说她丈夫窝囊。这不礼貌吧？,0,1
4796289231881816.0,4796291294693988,Thu Jul 28 19:40:18 +0800 2022,山风流连,https://weibo.com//u/1723877407,所以我说“女性主体叙事”，电影手法,0,0
