parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4796119290480377,Thu Jul 28 08:16:49 +0800 2022,超话社区,https://weibo.com//u/5878659096,"你好，你感兴趣的“越努力越幸运[超话]”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/1008087ec5da8e6763bb759f0a2ff66796b5c7""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>越努力越幸运超话</a>",0,0
