parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4797675751082832,Mon Aug 01 15:21:38 +0800 2022,骑着宝马去奔驰,https://weibo.com//u/3454465720,生活不缺少故事，只是导演就那么几个,0,1
4797675751082832.0,4797695200594118,Mon Aug 01 16:38:55 +0800 2022,于海波real,https://weibo.com//u/1456879897,"<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",0,0
,4797894970835269,Tue Aug 02 05:52:44 +0800 2022,W-Jin68,https://weibo.com//u/6918684287,"<img alt=""[ok]"" title=""[ok]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/45/2018new_ok_org.png"" />",0,0
,4797659804076666,Mon Aug 01 14:18:16 +0800 2022,微博创作者中心,https://weibo.com//u/2892492275,"您的博文已进入公域场景推荐流曝光~了解平台政策、提升创作技巧、实现快速成长，创作者学院助您解锁流量密码，详情见<a target=""_blank"" href=""https://m.weibo.cn/c/wbox?id=ppj49v69pq&route=study_center""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a> ",0,0
