parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4797724001573186,Mon Aug 01 18:33:22 +0800 2022,再封我号你必倒闭,https://weibo.com//u/7720416406,我的妈呀 这女的疯了吧。。,0,0
,4797716154811288,Mon Aug 01 18:02:10 +0800 2022,OFFON-,https://weibo.com//u/2953475365,恶心做作 多吃牢饭,1,0
,4797712391741442,Mon Aug 01 17:47:14 +0800 2022,峰桃酥酥,https://weibo.com//u/6109134408,<a href=/n/And惡yu飀>@And惡yu飀</a> <a href=/n/懒·小羊乖乖>@懒·小羊乖乖</a>,0,0
,4797711683158113,Mon Aug 01 17:44:24 +0800 2022,不爱辣椒爱胡椒,https://weibo.com//u/3011989864,"好恶心<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",1,0
,4797703249461838,Mon Aug 01 17:10:53 +0800 2022,龏釃聻罷赑,https://weibo.com//u/5236844344,好死,0,0
,4797702623205589,Mon Aug 01 17:08:25 +0800 2022,世界第一KimKiBum,https://weibo.com//u/3212647427,我看吐了,1,0
,4797700115796589,Mon Aug 01 16:58:27 +0800 2022,小程7997,https://weibo.com//u/7582220487,恶心,0,0
,4797699435535750,Mon Aug 01 16:55:45 +0800 2022,星星之伙可以燎原0,https://weibo.com//u/7675410393,"引起了生理不适<img alt=""[吐]"" title=""[吐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/08/2018new_tu_org.png"" />",0,0
,4797699196977819,Mon Aug 01 16:54:47 +0800 2022,暖羊羊190303,https://weibo.com//u/7261450653,看着真吓人,0,0
,4797694088843044,Mon Aug 01 16:34:30 +0800 2022,肉包卡夫卡,https://weibo.com//u/1936925001,这女的的视频都特别做作矫情，装可爱，然后吃什么东西都像丧尸啃人脑一样。,27,0
,4797689391484725,Mon Aug 01 16:15:50 +0800 2022,麻辣烫人换微辣,https://weibo.com//u/5194669892,<a href=/n/装满一整个口袋>@装满一整个口袋</a> 真吓人,1,1
4797689391484725.0,4797735553470855,Mon Aug 01 19:19:16 +0800 2022,装满一整个口袋,https://weibo.com//u/6314638958,"真恶心<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />",0,0
