parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4797971982714685,Tue Aug 02 10:58:45 +0800 2022,石河子政法,https://weibo.com//u/7515318050,"<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />",0,0
,4798117415226173,Tue Aug 02 20:36:38 +0800 2022,十师政法,https://weibo.com//u/7719423068,"<a href=""//s.weibo.com/weibo?q=%23%E8%B4%A9%E5%8D%96%E5%A4%A7%E7%99%BD%E9%B2%A8%E4%BA%A7%E4%B8%9A%E9%93%BE%E9%9C%80%E6%B7%B1%E6%8C%96%23"" target=""_blank"">#贩卖大白鲨产业链需深挖#</a> ",0,0
,4798103804449220,Tue Aug 02 19:42:34 +0800 2022,长安十三师,https://weibo.com//u/7366658460,"<a href=""//s.weibo.com/weibo?q=%23%E8%B4%A9%E5%8D%96%E5%A4%A7%E7%99%BD%E9%B2%A8%E4%BA%A7%E4%B8%9A%E9%93%BE%E9%9C%80%E6%B7%B1%E6%8C%96%23"" target=""_blank"">#贩卖大白鲨产业链需深挖#</a>",0,0
,4797969267689878,Tue Aug 02 10:47:58 +0800 2022,长安双河,https://weibo.com//u/7361012149,必须严查,0,0
,4797965044285909,Tue Aug 02 10:31:10 +0800 2022,可克达拉长安网,https://weibo.com//u/7358199984,"<a href=""//s.weibo.com/weibo?q=%23%E5%B0%81%E9%9D%A2%E5%BF%AB%E8%AF%84%23"" target=""_blank"">#封面快评#</a>【网红博主烹食濒危大白鲨 <a href=""//s.weibo.com/weibo?q=%23%E8%B4%A9%E5%8D%96%E5%A4%A7%E7%99%BD%E9%B2%A8%E4%BA%A7%E4%B8%9A%E9%93%BE%E9%9C%80%E6%B7%B1%E6%8C%96%23"" target=""_blank"">#贩卖大白鲨产业链需深挖#</a>】",0,0
,4797781631304546,Mon Aug 01 22:22:21 +0800 2022,长安十三师,https://weibo.com//u/7366658460,"<a href=""//s.weibo.com/weibo?q=%23%E8%B4%A9%E5%8D%96%E5%A4%A7%E7%99%BD%E9%B2%A8%E4%BA%A7%E4%B8%9A%E9%93%BE%E9%9C%80%E6%B7%B1%E6%8C%96%23"" target=""_blank"">#贩卖大白鲨产业链需深挖#</a>",0,0
,4797781578093263,Mon Aug 01 22:22:09 +0800 2022,长安十三师,https://weibo.com//u/7366658460,必须严查,0,0
,4797778058021066,Mon Aug 01 22:08:10 +0800 2022,兵团第十一师政法委,https://weibo.com//u/7364805916,"<img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" /><img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" /><img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" />",0,0
,4797776342550763,Mon Aug 01 22:01:20 +0800 2022,七师长安网,https://weibo.com//u/7364747689,"【网红博主烹食濒危大白鲨 <a href=""//s.weibo.com/weibo?q=%23%E8%B4%A9%E5%8D%96%E5%A4%A7%E7%99%BD%E9%B2%A8%E4%BA%A7%E4%B8%9A%E9%93%BE%E9%9C%80%E6%B7%B1%E6%8C%96%23"" target=""_blank"">#贩卖大白鲨产业链需深挖#</a>】",0,0
,4797776246608990,Mon Aug 01 22:00:58 +0800 2022,兵团第十一师政法委,https://weibo.com//u/7364805916,为了博取流量不择手段，严惩！,0,0
,4797776161933565,Mon Aug 01 22:00:38 +0800 2022,兵团第十一师政法委,https://weibo.com//u/7364805916,"【网红博主烹食濒危大白鲨 <a href=""//s.weibo.com/weibo?q=%23%E8%B4%A9%E5%8D%96%E5%A4%A7%E7%99%BD%E9%B2%A8%E4%BA%A7%E4%B8%9A%E9%93%BE%E9%9C%80%E6%B7%B1%E6%8C%96%23"" target=""_blank"">#贩卖大白鲨产业链需深挖#</a>】",0,0
,4797773557531240,Mon Aug 01 21:50:16 +0800 2022,铁门关市政法,https://weibo.com//u/7718388907,这种吸引眼球的该惩治,0,0
,4797773507729337,Mon Aug 01 21:50:05 +0800 2022,铁门关市政法,https://weibo.com//u/7718388907,抓的好,0,0
,4797714351000441,Mon Aug 01 17:55:01 +0800 2022,三师政法,https://weibo.com//u/7361803691,"<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" />",0,0
