mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4794329015779337,2022-07-23 09:42,鳄鱼十三,https://weibo.com/5886617411?refer_flag=1001030103_,澳洲悉尼的老坛酸菜大概十三四块人民币吧这家伙卖给老外吧，试过了不要酸菜的面一点灵魂都没有了。现在国内卖得怎么样？#315 老坛酸菜# ​,小米11 Ultra,,,https://wx1.sinaimg.cn/orj360/006qnE67gy1h0t9a9x8u7j30u0100dmc.jpg,https://weibo.com/5886617411/LDzVzoft7?refer_flag=1001030103_,6,60,190
4792307738217318,2022-07-17 19:51,霸王龙的凶honey,https://weibo.com/5724262584?refer_flag=1001030103_,康师傅这么快就可以重返战场了呀？不知道这批酸菜正不正宗#康师傅老坛酸菜牛肉面##315 老坛酸菜# ​,iPhone客户端,,,https://wx3.sinaimg.cn/orj360/006foqbSgy1h4a60bmu3ij32c03404qr.jpg,https://weibo.com/5724262584/LCJlrytHo?refer_flag=1001030103_,0,2,0
4791941722541162,2022-07-16 19:36,备好的行囊,https://weibo.com/5970358174?refer_flag=1001030103_,本以为7月16日了，能买到新日期的统一老谭酸菜面，心想支持一下国产企业，量它可能会改过自新，就在医院超市买了五连包，外包装看不出生产日期，拆开发现居然还是是3月11日的！七月份了还能买到三月份的泡面，真是服了，看来统一的产品实在是不值得信任#315 老坛酸菜##统一回应老坛酸菜原料问题# ​,Redmi K50,,,https://wx2.sinaimg.cn/orj360/006w30TAgy1h490028wxzj30u01hc440.jpg,https://weibo.com/5970358174/LCzP6aF4u?refer_flag=1001030103_,0,1,0
4791485336126913,2022-07-15 13:23,木沐灬w,https://weibo.com/6973612075?refer_flag=1001030103_,继#315 老坛酸菜# 后，华丰....方便面还有能放心吃的吗，买了两包，都有死虫子，包装上的电话也打不通真服了#方便面##华丰方便面# 2西安 ​,Redmi K40,http://t.cn/R2WxdDX,西安,https://wx4.sinaimg.cn/orj360/007BWz47ly1h47jiifh4kj32bc3341l0.jpg https://wx4.sinaimg.cn/orj360/007BWz47ly1h47jho3a5gj32bc334hdv.jpg https://wx4.sinaimg.cn/orj360/007BWz47ly1h47jhr39o7j32001i0hdt.jpg https://wx3.sinaimg.cn/orj360/007BWz47ly1h47jhs24emj31i0200e81.jpg,https://weibo.com/6973612075/LCnWZpHTb?refer_flag=1001030103_,0,0,2
4791204124561109,2022-07-14 18:45,3D定制民jing,https://weibo.com/7705331355?refer_flag=1001030103_,#315 老坛酸菜##维他奶入选cctv民族匠心品牌# 经典复刻，民族匠心企业，有种开个评论区嘛 ​,Redmi K50 Pro,,,https://wx2.sinaimg.cn/orj360/008psMFZgy1h46na7kv6cj31402gwh5n.jpg https://wx3.sinaimg.cn/orj360/008psMFZgy1h46na88t88j31402gwdno.jpg,https://weibo.com/7705331355/LCgDqj8yh?refer_flag=1001030103_,0,1,0
4791074315307879,2022-07-14 10:09,whefield,https://weibo.com/1829297573?refer_flag=1001030103_,看一眼up主，然后又看一眼显示被关闭的评论区，牛啊牛#315 老坛酸菜# ​,微博轻享版,,,https://wx3.sinaimg.cn/orj360/6d08dda5ly1h468ea89lij20u012211e.jpg,https://weibo.com/1829297573/LCdg3mgOX?refer_flag=1001030103_,0,1,8
4790730126266900,2022-07-13 11:22,山月撞雾,https://weibo.com/6222943211?refer_flag=1001030103_,#315 老坛酸菜##搞笑# ​,HUAWEI Mate 20 Pro,,,https://wx1.sinaimg.cn/orj360/006N8PNNgy1h454uvxshcj30u01t0gwk.jpg https://wx4.sinaimg.cn/orj360/006N8PNNgy1h454uyhd7sj30u01t043z.jpg https://wx4.sinaimg.cn/orj360/006N8PNNgy1h454uzbxnsj30u01t0ti2.jpg https://wx1.sinaimg.cn/orj360/006N8PNNgy1h454v07fwij30u01t0gvk.jpg,https://weibo.com/6222943211/LC4iUqij2?refer_flag=1001030103_,0,0,0
4789964259201725,2022-07-11 08:38,L-happy-gogogo,https://weibo.com/5675589539?refer_flag=1001030103_,12315怎么维权！恶心死了！我爸早上吃以为是香菇的根，就一直嚼，过了一会嚼不动，拿出来一看竟然是个烟头的滤嘴！！俺爸快恶心死了怎么解决？！！！联系了12315，让给超市联系。刚刚给厂商打了电话，厂家那边说要我们家这边代理商给我们再联系。现在我们还能做什么？！有没有姐妹有经验的？！！谢谢姐妹！还有！！我们家昨天买的面粉里打开全是虫子！无语了这都什么事儿啊，是福临门的面粉，和香菇酱不是一个超市买的，这个我们又要怎么解决？#12315消费者维权投诉#12315消费者维权投诉#香菇酱吃出来烟头##食品质量与安全##315 老坛酸菜##老坛酸菜和双汇##曝光# 收起d,12315超话,,,,https://weibo.com/5675589539/LBKnDCBMV?refer_flag=1001030103_,0,0,0
4789964116594369,2022-07-11 08:38,L-happy-gogogo,https://weibo.com/5675589539?refer_flag=1001030103_,12315消费者维权投诉怎么维权！恶心死了！我爸早上吃以为是香菇的根，就一直嚼，过了一会嚼不动，拿出来一看竟然是个烟头的滤嘴！！俺爸快恶心死了怎么解决？！！！联系了12315，让给超市联系。刚刚给厂商打了电话，厂家那边说要我们家这边代理商给我们再联系。现在我们还能做什么？！有没有姐妹有经验的？！！谢谢姐妹！还有！！我们家昨天买的面粉里打开全是虫子！无语了这都什么事儿啊，是福临门的面粉，和香菇酱不是一个超市买的，这个我们又要怎么解决？#12315消费者维权投诉#12315消费者维权投诉#香菇酱吃出来烟头##食品质量与安全##315 老坛酸菜##老坛酸菜和双汇##曝光# 收起d,12315消费者维权投诉超话,,,,https://weibo.com/5675589539/LBKnprFuN?refer_flag=1001030103_,0,0,0
4789419246883849,2022-07-09 20:33,爱追剧的媛崽,https://weibo.com/7579084388?refer_flag=1001030103_,#315 老坛酸菜#是 ​,OPPO A53 5G,,,,https://weibo.com/7579084388/LBwcAsSNP?refer_flag=1001030103_,0,0,0
4789392839280790,2022-07-09 18:48,你脸怎么红红呐,https://weibo.com/6433038062?refer_flag=1001030103_,#315 老坛酸菜# 老坛酸菜我恨你，我以前这么爱过你，现在没有和我胃口的泡面了 ​,iPhone客户端,,,,https://weibo.com/6433038062/LBvvZCWma?refer_flag=1001030103_,0,0,0
4788713307767861,2022-07-07 21:48,邓哲DLawyer,https://weibo.com/1868062425?refer_flag=1001030103_,从老坛酸菜到钟薛高，食品安全问题总是一次次刺激着人们的神经和心。民以食为天，如何保障这片天？钟薛高#315 老坛酸菜##食品安全##315曝光台##法律# L邓哲DLawyer的微博视频 ​,iPhone客户端,,,,https://weibo.com/1868062425/LBdPYwAM5?refer_flag=1001030103_,0,2,5
4786549733982660,2022-07-01 22:30,拥有梦想的小仙女,https://weibo.com/3951826586?refer_flag=1001030103_,上次臭脚丫子的是统一还是康师傅啊，深夜有点诱惑#315 老坛酸菜# ​,荣耀60 5G,,,https://wx1.sinaimg.cn/orj360/eb8c169aly1h3rsp2yq2bj21400u07a9.jpg,https://weibo.com/3951826586/LAjylgI4s?refer_flag=1001030103_,0,1,0
4786468080323678,2022-07-01 17:06,敦禾木桥,https://weibo.com/6614960268?refer_flag=1001030103_,🪙🦅🗽🪙🦅#音币#💲💱#杨宁青春有你#阿甘正传-(美)温斯顿·葛鲁#杨宁站姐喊话视频太好哭#K光辉岁月-Beyond光辉岁月(黄家驹传)-邹家琦2昆明·百富琪2昆明·尚幕百富琪影城(吴井路店)#爱老婆八荣八耻##2030年终结艾滋病#K羡慕嫉妒恨(Jealousy)#315 老坛酸菜##康师傅老坛酸菜重量级代言人##老坛酸菜包竟是土坑腌制#2昆明·一克糖(鼎新街店)  2大理·鼎新街6号#吉林一高校炖半吨酸菜白肉血肠迎新#2台湾·連進酸菜白肉鍋KShout !  (2020东京奥运会棒球宣传片主题曲)#佐藤永翔锅包肉rap听饿了#KInto The River-核糖核酸（The Ribonucleic Acid）#公司的端午节礼物有多寒酸#K八荣八耻歌#唐山女孩被暴力围殴是所有人的噩梦##毒夫人畜左继先##毒夫人畜左越##毒夫人畜左继先左越#  O网页链接 2昆明·中国工商银行昆明关上支行 收起d,微博视频号,//weibo.cn/pages/100101B2094757DA6BA3FF499D,昆明·百富琪,,https://weibo.com/6614960268/LAhqE1mcC?refer_flag=1001030103_,2,0,0
4785771774479048,2022-06-29 18:59,一朵云gulu,https://weibo.com/5082384409?refer_flag=1001030103_,年初看了#315 老坛酸菜# 相关新闻，以为出口的商品卫生标准会比较高，于是囤了一箱统一老坛酸菜牛肉面在家。今天中午泡面快吃完了发现汤里飘着一只昆虫腿（看形状大概率是蟑螂）。@酸爽宗师统一老坛 @黑猫投诉 2荷兰 ​,iPhone客户端,http://t.cn/R2WxsRa,荷兰,https://wx2.sinaimg.cn/orj360/005xXam5gy1h3pb08m7n9j32c0340kjm.jpg https://wx1.sinaimg.cn/orj360/005xXam5gy1h3pb0pgmhfj30u01hcdvx.jpg https://wx1.sinaimg.cn/orj360/005xXam5gy1h3pbehcn1zj32c03404qs.jpg,https://weibo.com/5082384409/LzZjziNcI?refer_flag=1001030103_,0,11,0
4785673409923271,2022-06-29 12:28,上海-之夜,https://weibo.com/2675428841?refer_flag=1001030103_,#315 老坛酸菜##方便面##3.15# 今儿把家里3.15以前买的一袋老坛酸菜方便面消灭了，虽然看了3.15消息感觉不好，但是这可是自己花钱在万家买的，丢掉吧，可惜了，今儿中午就下肚了，小伙伴把之前的老坛酸菜方便面全部丢掉了还是下肚了呢？以前超市下架的会不会改日期重新上架或者还是说政府职能部门监督销毁了呢？ 2深圳 收起d,iPhone 13,http://t.cn/RTv4Kyo,深圳,https://wx3.sinaimg.cn/orj360/9f77cde9gy1h3ozzp450zj22c0340qv7.jpg https://wx1.sinaimg.cn/orj360/9f77cde9gy1h3ozzs8edtj22c0340hdw.jpg https://wx4.sinaimg.cn/orj360/9f77cde9gy1h3ozzmiypdj22c0340kjo.jpg,https://weibo.com/2675428841/LzWKUFDuL?refer_flag=1001030103_,0,0,0
4785333831208236,2022-06-28 13:59,赵宏民,https://weibo.com/1329201253?refer_flag=1001030103_,在超市腌菜区看到了一盆酸菜，食品等级为优，有没有业内人士看看这酸菜的成色怎么样？看来老坛土坑酸菜事件，并没有对酸菜行业造成毁灭性的打击，还是有很多消费者愿意吃酸菜的。还有，酸菜的保质期真够久的，不带任何包装，只是装在盆里盖着，居然可以保质一年时间。#315 老坛酸菜##康师傅老坛酸菜牛肉面# 收起d,,,,https://wx4.sinaimg.cn/orj360/4f3a0065ly1h3nx0icvl6j235c2d0qv7.jpg https://wx2.sinaimg.cn/orj360/4f3a0065ly1h3nx0km8y4j235c2d04qr.jpg,https://weibo.com/1329201253/LzNVd54jG?refer_flag=1001030103_,0,0,2
4784531297272192,2022-06-26 08:50,打不倒的空气人987,https://weibo.com/6713155515?refer_flag=1001030103_,#315 老坛酸菜#一个日美入股的台湾企业对大陆能有严格把控？ ​,iPhone客户端,,,,https://weibo.com/6713155515/Lzt2NuvPq?refer_flag=1001030103_,0,0,0
4784364392552612,2022-06-25 21:47,ThreadSleepL,https://weibo.com/6360829961?refer_flag=1001030103_,#年轻人为何开始热衷学做饭# 为何呢？去外面搞点下午茶:#星巴克频繁触碰食品安全红线##迪士尼因蛋糕有异物被罚7万##奈雪的茶多次发生食品安全问题##杭州多家网红奶茶店被查出问题#吃点外卖:  #宁波融柳大铁牛螺蛳粉吃出蟑螂##外卖汉堡吃到发黑的鸡肉##福州曼玲粥店将吃剩排骨再下锅##三米粥铺回应旗下门店徒手抓食# 下下馆子:#海底捞老鼠爬进食品柜##小龙坎一门店两年制售2吨地沟油##胖哥俩肉蟹煲大量使用过期食材##吉野家被曝使用发臭发酸肉沫# 吃泡面总没事了吧:#315 老坛酸菜# 行吧，做饭吧还是 收起d,Xiaomi 12X,,,,https://weibo.com/6360829961/LzoHBaI3a?refer_flag=1001030103_,1,1,2
4784290448279017,2022-06-25 16:53,苏州食材管家,https://weibo.com/5983763891?refer_flag=1001030103_,#315 老坛酸菜##315晚会曝光土坑酸菜# 土坑酸菜涉事企业被罚109万元，已被吊销食品生产许可证 L苏州食材管家的微博视频 ​,微博视频号,,,,https://weibo.com/5983763891/LzmMkyJKx?refer_flag=1001030103_,0,0,3
4782066350163574,2022-06-19 13:35,顽皮的少年44496,https://weibo.com/5563669752?refer_flag=1001030103_,#315 老坛酸菜#焦佳人（王子文）也吃过老坛酸菜 ​,微博 weibo.com,,,https://wx4.sinaimg.cn/orj360/0064wAEUly1h3dhtjxkqqj30zk0k0jsj.jpg,https://weibo.com/5563669752/LyqV50Gyi?refer_flag=1001030103_,0,0,0
4782043625950164,2022-06-19 12:05,甜甜甜京,https://weibo.com/7161444635?refer_flag=1001030103_,#315 老坛酸菜# 明明说了酸菜有问题，我又忘了，买来就吃了，真香 ​,vivo S9 极夜柔光自拍,,,https://wx2.sinaimg.cn/orj360/007OEGTxgy1h3df6lym2kj30u01ug0z1.jpg,https://weibo.com/7161444635/LyqkqoXUo?refer_flag=1001030103_,0,0,0
4780237316166538,2022-06-14 12:27,苏城ace,https://weibo.com/5875078191?refer_flag=1001030103_,笑死#315 老坛酸菜# ​,HUAWEI Mate 40 Pro,,,https://wx3.sinaimg.cn/thumb150/006pBedFly1h37nrxn7cvj335s2dcqv7.jpg https://wx3.sinaimg.cn/thumb150/006pBedFly1h37nrz1c0tj335s2dce83.jpg,https://weibo.com/5875078191/LxFl1pSci?refer_flag=1001030103_,0,0,0
4780230676057839,2022-06-14 12:01,韩艺笙一人我疯狂,https://weibo.com/5594942822?refer_flag=1001030103_,原来全世界都知道就是我老妈还不知道老坛酸菜事件她买完菜回来给你整了这一出​老妈看着便宜就买了一大堆​笑不活了#食品##315 老坛酸菜##老坛酸菜包竟是土坑腌制##搞笑# ​（老妈天天刷视频都没有看到） 2桂林·桂林漓江景区 ​,麦芒 8,http://t.cn/A6Lakjsd,桂林·桂林漓江景区,https://wx1.sinaimg.cn/thumb150/0066DOdggy1h37mw8stwsj33282aonpe.jpg https://wx2.sinaimg.cn/thumb150/0066DOdggy1h37mwagjuuj33282aonpe.jpg https://wx2.sinaimg.cn/thumb150/0066DOdggy1h37mvpjqwpj30zk0k0tes.jpg,https://weibo.com/5594942822/LxFajppV5?refer_flag=1001030103_,0,1,1
4778717568829488,2022-06-10 07:48,为艰苦奋斗的普通人发声,https://weibo.com/7396486066?refer_flag=1001030103_,抖音和某些人你们在怕什么?践踏国人的尊严#抖音# 希望你们赶紧滚出中国还有某些包庇袒护不良企业的m本人 #假货##栽赃陷害##315 老坛酸菜# O网页链接 ​,微博视频号,,,,https://weibo.com/7396486066/Lx1NOB2X6?refer_flag=1001030103_,0,0,0
4777710645412953,2022-06-07 13:07,暴娇小作精-99,https://weibo.com/6018536662?refer_flag=1001030103_,新鲜事#315 老坛酸菜##微博315##食品安全##12315消费者维权投诉##好好吃饭# 涪凌榨菜是很有名，这家店是想做下一个插旗菜叶吧？吃出石子都能绕来绕去，面对事实，还在那说什么“全机器生产，不会，有保障”  。这态度和土坑酸菜有的一拼。消费者不知情，商家是不在意，可以的，成功的让我继酸菜包以后，连榨菜包都不敢买了   淘宝客服也没有办法，只说申请退款，在申请原因那一栏上会有显示……如果下次核查确实有违规才能做处理，所以咱这次就不算了呗？小概率事件那就不管了，得等到抽查的时候，恰巧让碰上了才行呗？淘宝客服也没有什么办法了，哦，所以现在是消费者和平台都没有办法。哪怕这商家是给了一个三倍赔偿，也才在两块八的基础上多加了5.6 ，我在乎的是那两块八吗？天呐，你是小，你是不贵，但你是入口的东西，能不能有点“食品安全大于天”的认真的态度呀？昨天跟商家跟淘宝客服沟通，废了很多时间，心情堵得慌，商家不在乎，平台没有办法，哭的是消费者，我们消费者吃包榨菜也不能放心，让更多人看一下吧，不要像我以前一样对榨菜没有防备心了…… 收起d,新鲜事超话,,,https://wx2.sinaimg.cn/thumb150/006zjajYly1h2zldiatbjj30u0140q7t.jpg https://wx2.sinaimg.cn/thumb150/006zjajYly1h2zldiv9qcj30o01hcdml.jpg https://wx4.sinaimg.cn/thumb150/006zjajYly1h2zldji4cxj30u01uon1l.jpg https://wx4.sinaimg.cn/thumb150/006zjajYly1h2zldk081bj30u01uoq6u.jpg https://wx2.sinaimg.cn/thumb150/006zjajYly1h2zldkkg75j30u01uoaf9.jpg https://wx2.sinaimg.cn/thumb150/006zjajYly1h2zldl0jukj30u01uoae5.jpg https://wx4.sinaimg.cn/thumb150/006zjajYly1h2zldlriexj30u01uoq90.jpg https://wx3.sinaimg.cn/thumb150/006zjajYly1h2zldmevtaj30u01uo0xx.jpg,https://weibo.com/6018536662/LwBBKmI9H?refer_flag=1001030103_,0,1,0
4777654143685070,2022-06-07 09:22,xiaoyezhu_9975,https://weibo.com/5687866287?refer_flag=1001030103_,泡菜//@Amanda的小厨房:#315 老坛酸菜# 之前教过大家的泡菜秘方还记得不？近来气温渐暖，食欲不佳的小伙伴可以试试泡菜大法！像荠菜、白菜和卷心菜等食材也能泡成酸菜，适合天热时作为小菜搭配，酸辣爽口。,小米11 青春版,,,,https://weibo.com/5687866287/LwA8CfsEC?refer_flag=1001030103_,0,0,0
4777408559321831,2022-06-06 17:07,槑槑果子糖,https://weibo.com/7759397164?refer_flag=1001030103_,看得出来很想重新融入泡面界了#315 老坛酸菜# ​,OPPO Reno6 5G,,,https://wx4.sinaimg.cn/orj360/008t7DFagy1h2ymw5o3n9j30u0140jwp.jpg,https://weibo.com/7759397164/LwtKvD727?refer_flag=1001030103_,0,0,1
4776382150740519,2022-06-03 21:08,政de女孩,https://weibo.com/7290245476?refer_flag=1001030103_,家里面居然还有这个东西，我哥跟外婆说，这个留着妹妹回来吃。所以，这是亲哥？？？#315 老坛酸菜# 2内江 ​,iPhone客户端,http://t.cn/R2Wx3yi,内江,https://wx1.sinaimg.cn/thumb150/007Xn7Ssgy1h2vczo161dj30u0140n32.jpg https://wx3.sinaimg.cn/thumb150/007Xn7Ssgy1h2vczmobhjj30u0140wp8.jpg,https://weibo.com/7290245476/Lw33136DR?refer_flag=1001030103_,0,2,0
4775674181848401,2022-06-01 22:15,西关垓神,https://weibo.com/5879266386?refer_flag=1001030103_,我们自己最传统的脚踩酸菜就不行#315 老坛酸菜# #老坛酸菜包竟是土坑腌制# #老坛酸菜事件对方便面有多大影响#,OPPO K9x 5G,,,,https://weibo.com/5879266386/LvKD87KQV?refer_flag=1001030103_,0,0,0
4775242520071113,2022-05-31 17:39,梓忆ycy,https://weibo.com/7737226678?refer_flag=1001030103_,当然要拍照记录啦，又不是天天都吃老坛！#315 老坛酸菜##泡面# ​,Note 10 Pro,,,https://wx1.sinaimg.cn/thumb150/008rCC6Ggy1h2rq3lqqeoj313y0u0n2o.jpg https://wx4.sinaimg.cn/thumb150/008rCC6Ggy1h2rq3mn3mij30u013y44p.jpg,https://weibo.com/7737226678/LvzoU0iuZ?refer_flag=1001030103_,0,0,1
4774310009110654,2022-05-29 03:54,牙痛不吃冰淇泠,https://weibo.com/6739043601?refer_flag=1001030103_,#315 老坛酸菜##忍住不吃老坛酸菜牛肉面# 不知谁能明白我的心～～半夜起床，突然好想吃老坛酸菜牛肉面，可是想想它的制作，我内心作呕。这真是一种折磨啊，明知道恶心，还忍不住想的折磨。为啥世间要有你的存在，老坛酸菜牛肉面～～～ ​,三星S21 5G,,,,https://weibo.com/6739043601/Lvb8QCe62?refer_flag=1001030103_,0,0,0
4774244258415083,2022-05-28 23:33,弓zhiang长,https://weibo.com/6054268645?refer_flag=1001030103_,你以为换了马甲就不认识你了？#315 老坛酸菜# 2北京 ​,vivo S10自然柔光人像,http://t.cn/RI7nYAL,北京,https://wx3.sinaimg.cn/orj360/006BJ5Qhly1h2ojhbecaaj33k02o0e87.jpg,https://weibo.com/6054268645/Lv9qNzj99?refer_flag=1001030103_,0,0,0
4774196435485086,2022-05-28 20:23,亦然之星,https://weibo.com/7069981500?refer_flag=1001030103_,国家要加强对食品安全和文化教育的管控#人教版数学教材配图争议暴露哪些问题##315 老坛酸菜# ​,Android,,,,https://weibo.com/7069981500/Lv8bFn0V8?refer_flag=1001030103_,0,0,1
4774164538066738,2022-05-28 18:16,大嘴狸,https://weibo.com/2154731001?refer_flag=1001030103_,#三鹿受害少年吃无限极后去世##老坛酸菜包竟是土坑腌制##315 老坛酸菜# L大嘴狸的微博视频 ​,iPhone客户端,,,,https://weibo.com/2154731001/Lv7mdxQwG?refer_flag=1001030103_,0,0,0
4773763005026410,2022-05-27 15:40,青城逮虾户,https://weibo.com/2192218197?refer_flag=1001030103_,我还以为正宗的老坛酸菜牛肉面已经绝种了呢#315 老坛酸菜# 2呼和浩特 ​,vivo S9 极夜柔光自拍,http://t.cn/RC5pZkB,呼和浩特,https://wx3.sinaimg.cn/orj360/82aa9855ly1h2n0766hrlj20u0140k1p.jpg,https://weibo.com/2192218197/LuWUAl5B8?refer_flag=1001030103_,0,0,0
4772954518847735,2022-05-25 10:08,游仙公安,https://weibo.com/1920901005?refer_flag=1001030103_,【11家酸菜企业重新开张，消费者会买单吗？】11家酸菜企业重新开张，消费者会买单吗？#食品安全##安全##315 老坛酸菜##315曝光土坑酸菜厂被罚55万# ​,新版微博 weibo.com,,,https://wx3.sinaimg.cn/orj360/727e9f8dly1h2kfcby92aj20i62pgkjl.jpg,https://weibo.com/1920901005/LuBSzB7Hp?refer_flag=1001030103_,0,19,11
4772541849928539,2022-05-24 06:48,优门罗敢君,https://weibo.com/2829072613?refer_flag=1001030103_,#土坑酸菜涉事11家企业复工复产##315 老坛酸菜#这还能复工复产，三观尽毁…… ​,HUAWEI Mate30 Pro 5G,,,,https://weibo.com/2829072613/Lur8YFERJ?refer_flag=1001030103_,0,0,7
4770257150148757,2022-05-17 23:29,零度修机机,https://weibo.com/2566189434?refer_flag=1001030103_,周六来一个酸菜宴？酸菜鱼、酸菜肥肠还有酸菜什么#合浦特产##合浦清简粥##315 老坛酸菜# 2南宁 ​,HUAWEI Mate 30,http://t.cn/Ryhojbb,南宁,https://wx3.sinaimg.cn/orj360/98f4f17agy1h2bthru0boj21ao2tcb29.jpg,https://weibo.com/2566189434/LttHZ0CHj?refer_flag=1001030103_,0,4,0
4770132306166843,2022-05-17 15:13,七点氵,https://weibo.com/7753278183?refer_flag=1001030103_,老坛酸菜牛肉面，脚踩的，才酸爽！干净又卫生啊，兄弟们！#美食分享#美食#315 老坛酸菜##老坛酸菜包竟是土坑腌制#美食分享 ​,美食分享超话,,,https://wx1.sinaimg.cn/thumb150/008sHXPVgy1h2bf69zv9hj30m80m8ju8.jpg https://wx4.sinaimg.cn/thumb150/008sHXPVgy1h2bf6akwgaj31670u0wla.jpg https://wx2.sinaimg.cn/thumb150/008sHXPVgy1h2bf6b7mrhj31430u0wjw.jpg https://wx3.sinaimg.cn/thumb150/008sHXPVgy1h2bf6dg6jej30m80kg0vw.jpg https://wx1.sinaimg.cn/thumb150/008sHXPVgy1h2bf6bnf5jj30m80m8ae7.jpg https://wx1.sinaimg.cn/thumb150/008sHXPVgy1h2bf6dxx2tj30m80m8dil.jpg,https://weibo.com/7753278183/LtqsCpShd?refer_flag=1001030103_,0,0,5
4770043541849697,2022-05-17 09:21,徐小涛TA0,https://weibo.com/3147813252?refer_flag=1001030103_,#315 老坛酸菜# ​,小米10 Pro,,,,https://weibo.com/3147813252/Lto9s7LbP?refer_flag=1001030103_,0,0,0
4769316639346706,2022-05-15 09:12,李育斌阿斯汤加瑜伽,https://weibo.com/1922450690?refer_flag=1001030103_,#公开透明 眼见为实#5月14日统一老坛酸菜，湖南岳阳工厂实地参观记。#315 老坛酸菜# @酸爽宗师统一老坛 2长沙·湖南农业大学 L李育斌阿斯汤加瑜伽的微博视频 ​,阿斯汤加的Android,http://t.cn/R2VS5Y3,长沙·湖南农业大学,,https://weibo.com/1922450690/Lt5f1Ddvk?refer_flag=1001030103_,2,3,15
4769105305142348,2022-05-14 19:12,yaariem,https://weibo.com/6507944154?refer_flag=1001030103_,送我都不要#315 老坛酸菜# ​,iPhone客户端,,,https://wx3.sinaimg.cn/orj360/0076qFzcgy1h285a7l8tcj32c03407wi.jpg,https://weibo.com/6507944154/LsZKalzL6?refer_flag=1001030103_,0,0,0
4769051555136940,2022-05-14 15:39,四川新闻妹,https://weibo.com/3269138105?refer_flag=1001030103_,#新星V计划#成都头条新闻成都身边事#315 老坛酸菜##微博live秀# 实地参观四川酸菜工厂没毛病 L四川新闻妹的微博视频 ​,欢迎爆料iPhone客户端,,,,https://weibo.com/3269138105/LsYltlylS?refer_flag=1001030103_,0,3,9
4768977358948837,2022-05-14 10:44,四川新闻妹,https://weibo.com/3269138105?refer_flag=1001030103_,成都头条新闻成都身边事#315 老坛酸菜# 【咕噜咕噜咕噜的……把我装进坛子吧，今天我为老坛酸菜代言】作为媒体代表今天参观了四川这边的坛子工厂，本来所有方便面当中最喜欢吃老坛酸菜了，之前看到315晚会以后的确不敢再吃，今天见识了一下工厂实地考察，想说一下，81道工序名不虚传，土坑酸菜以前是传统做法，现在不复存在，严把质量关，为酸菜品质点赞。 #315##315曝光台# 2德阳 收起d,欢迎爆料iPhone客户端,http://t.cn/R2Wxudt,德阳,https://wx2.sinaimg.cn/orj360/c2db16b9ly1h27qfw8vgij21400u0jw3.jpg https://wx3.sinaimg.cn/orj360/c2db16b9ly1h27qfwmny2j20u014042k.jpg https://wx3.sinaimg.cn/orj360/c2db16b9ly1h27qfxu4mpj20u0140gsj.jpg https://wx2.sinaimg.cn/orj360/c2db16b9ly1h27qfxaqpyj20u0140jyf.jpg https://wx3.sinaimg.cn/orj360/c2db16b9ly1h27z98jf8xj22bc1jkkjl.jpg https://wx1.sinaimg.cn/orj360/c2db16b9ly1h27z9982w4j22bc1jk7wh.jpg https://wx1.sinaimg.cn/orj360/c2db16b9ly1h27z99sv9oj22bc1jk7wh.jpg https://wx3.sinaimg.cn/orj360/c2db16b9ly1h27z97x1nmj22bc1jke81.jpg https://wx4.sinaimg.cn/orj360/c2db16b9ly1h27z9ajbdrj22bc1jkqv5.jpg,https://weibo.com/3269138105/LsWpNBy05?refer_flag=1001030103_,243,208,238
4768456765866195,2022-05-13 00:15,Wang_Riu,https://weibo.com/5181377293?refer_flag=1001030103_,没放酸菜的老坛，没有灵魂#315 老坛酸菜# 2南昌 ​,vivo X50专业影像旗舰,http://t.cn/R2WxjvI,南昌,https://wx1.sinaimg.cn/orj360/005EEwVvgy1h262soxzsgj31z41hcu0x.jpg,https://weibo.com/5181377293/LsIS8oC43?refer_flag=1001030103_,0,0,0
4768267589125644,2022-05-12 11:44,疯癫小吕,https://weibo.com/7368270535?refer_flag=1001030103_,#315 老坛酸菜# 我只是吃了一包老坛酸菜而已 ​,Android,,,https://wx1.sinaimg.cn/orj360/0082EvL9ly1h25h2w7vsdj30u01dktd4.jpg,https://weibo.com/7368270535/LsDX0ChZO?refer_flag=1001030103_,0,1,1
4767607482487732,2022-05-10 16:01,粉色小熊不好惹,https://weibo.com/7685498316?refer_flag=1001030103_,#618##618##315 老坛酸菜# 外卖酸菜有头发，维权失败怎么办？求助为什么美团就可以不按照食品安全法理赔 @安徽省消费者协会 @中国消费者协会 @中国食品安全网 ​,Redmi K40,,,https://wx4.sinaimg.cn/thumb150/008o7zcggy1h23d97vob7j30u01uo47r.jpg https://wx2.sinaimg.cn/thumb150/008o7zcggy1h23d98lmnrj31400u0wjz.jpg https://wx4.sinaimg.cn/thumb150/008o7zcggy1h23d99lkrgj30u04tokie.jpg https://wx2.sinaimg.cn/thumb150/008o7zcggy1h23d9ahslzj30u01uoqeq.jpg https://wx3.sinaimg.cn/thumb150/008o7zcggy1h23d9baax3j30u01uowic.jpg https://wx3.sinaimg.cn/thumb150/008o7zcggy1h23d9c23e7j30u01uon3s.jpg,https://weibo.com/7685498316/LsmMkaraI?refer_flag=1001030103_,0,2,0
